,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
116828,0,0.069124611,66,1,0.567345018,8500.0,14,1,2,0,0.0
116389,0,0.007280735,67,0,0.00089991,10000.0,3,0,0,0,0.0
50914,0,0.917665867,55,0,0.081766917,3191.0,6,0,0,0,0.0
1708,0,0.056371415,44,0,0.359768292,14500.0,10,0,2,0,1.0
129089,0,0.012784807,64,0,0.001743411,9750.0,3,0,0,0,0.0
1508,0,0.003499865,48,0,0.32941435,9100.0,7,0,2,0,1.0
123282,0,0.015162692,43,0,0.59594191,9708.0,12,0,4,0,0.0
76066,0,0.614538546,36,0,0.02879744,11250.0,2,0,0,0,0.0
107946,0,0.0,35,0,0.0,2845.0,1,0,0,0,2.0
20559,0,0.008883489,51,0,0.331769612,7673.0,18,0,1,0,0.0
14512,0,0.053592012,43,0,0.169320791,13500.0,10,0,2,0,5.0
121527,0,0.027060461,73,0,0.925339367,883.0,8,0,1,0,0.0
149734,0,0.111258997,49,1,0.370276587,5133.0,23,0,1,0,3.0
137608,0,0.08563883,36,0,0.021378709,4583.0,7,0,0,0,0.0
55189,0,0.005919336,60,0,0.482703459,5000.0,8,0,2,0,0.0
85002,0,0.053529494,53,0,0.271872396,8400.0,11,0,2,0,4.0
11197,0,0.104743403,76,0,0.204592186,5835.0,12,0,1,0,0.0
99898,0,0.273003587,41,0,0.444740701,7500.0,8,0,2,0,0.0
130108,0,0.048832429,49,0,0.158471371,7666.0,7,0,1,0,2.0
143678,0,4881.0,47,0,0.203451912,18018.0,5,0,3,0,3.0
39306,0,0.027281906,41,0,0.027798098,4100.0,5,0,0,0,1.0
49836,1,0.996379934,41,0,0.291991005,5780.0,5,4,1,2,2.0
6403,0,0.393470071,54,0,0.034083255,7422.0,2,0,0,0,2.0
40312,0,0.15088123,42,0,0.014830862,6000.0,3,0,0,0,3.0
124486,0,0.619735915,50,1,0.107420387,13125.0,7,0,0,0,2.0
113872,0,0.874881203,60,0,0.552057443,3620.0,10,0,1,0,0.0
136953,0,0.017377859,60,0,0.093911801,5600.0,6,0,1,0,0.0
74583,0,0.0090311,57,0,0.31427429,2500.0,14,0,1,0,0.0
127743,0,0.0,66,0,0.001618893,10500.0,1,0,0,0,0.0
62127,0,0.9999999,68,0,0.168128655,2051.0,6,0,0,0,0.0
147211,0,0.594712723,66,0,0.868948655,2044.0,6,0,2,0,1.0
53767,0,0.214313532,48,3,0.453636591,4000.0,20,0,1,0,0.0
8421,0,0.118988101,47,0,0.280847347,4578.0,4,0,1,0,0.0
72226,0,0.010486363,49,0,0.258092738,4571.0,6,0,1,0,2.0
135415,0,1.212624585,54,1,0.116946072,4950.0,3,0,0,1,4.0
133177,0,0.044149188,76,0,0.02259887,2300.0,6,0,0,0,0.0
2498,0,0.000866638,83,0,0.0,0.0,5,0,0,0,0.0
76945,0,0.002466584,48,0,0.309957739,7571.0,3,0,1,0,1.0
77677,0,0.01589947,41,0,0.020989505,666.0,3,0,0,0,1.0
139401,0,0.435486451,44,0,0.05847805,71000.0,13,0,4,0,0.0
58698,0,0.394904204,32,0,4.884368308,1400.0,8,0,3,0,1.0
131295,0,0.460738482,49,0,0.310863874,9167.0,6,0,2,0,0.0
132234,0,0.486783425,34,1,0.140232471,8000.0,7,0,0,0,0.0
79205,0,0.111620992,44,0,0.177646811,4750.0,11,0,0,0,0.0
30938,0,0.0,38,0,0.452364941,4460.0,3,1,1,1,0.0
119290,0,0.727946115,57,0,0.272429309,18000.0,8,0,2,0,4.0
19804,0,0.296068459,50,0,0.283537014,14237.0,22,0,2,0,3.0
93740,0,0.938308334,37,0,0.266497742,9076.0,6,0,0,0,2.0
38680,0,0.45536023,65,0,0.804507145,5457.0,15,0,2,0,0.0
61147,0,0.309779696,61,0,0.342254978,7733.0,13,0,2,0,0.0
21818,0,0.177898702,47,0,0.080085349,7029.0,4,0,0,0,1.0
91321,0,0.180151559,34,0,0.644313305,5591.0,8,0,2,0,0.0
116446,0,0.064753257,86,0,0.00679864,5000.0,5,0,0,0,0.0
61517,0,0.009389784,50,2,0.335052377,6204.0,13,1,1,0,2.0
106248,0,0.10209568,37,2,0.205699593,14000.0,14,0,2,0,2.0
13011,0,0.361471716,64,0,0.168771527,12193.0,14,0,1,0,1.0
147814,0,0.19518586,62,0,0.512058329,5348.0,15,0,1,0,1.0
35568,0,0.458989671,47,0,0.124541718,9000.0,6,0,0,0,0.0
17482,0,0.569552836,49,1,0.463263142,6600.0,20,0,1,0,1.0
16713,0,0.014597081,44,1,0.032527528,7900.0,3,0,0,0,0.0
16723,0,0.576013888,53,0,0.488113458,9800.0,10,0,1,0,0.0
26638,0,0.019447941,63,0,0.081401005,6166.0,11,0,1,0,0.0
26143,0,0.052786344,48,0,0.247731303,9586.0,19,0,3,0,0.0
94318,0,0.102239775,64,0,0.306354843,8166.0,9,0,1,0,0.0
34563,0,0.301257727,63,0,1.534550196,2300.0,5,0,1,0,0.0
40416,0,0.060264658,43,0,0.128374325,5000.0,6,0,0,0,0.0
70902,0,0.418531568,53,2,2575.0,0.0,9,0,2,0,0.0
113208,0,0.745389913,25,0,0.12180268,820.0,4,0,0,0,0.0
669,0,0.569824212,40,0,0.361421689,11000.0,18,0,1,0,2.0
26362,0,0.311373309,62,0,0.341587302,4724.0,4,0,1,0,1.0
57746,0,0.019662989,33,0,0.461754781,5333.0,14,0,2,0,0.0
70825,0,0.612801454,37,0,0.519916813,6250.0,8,0,1,0,1.0
104848,0,0.497150071,33,0,0.38538435,2900.0,12,0,1,0,0.0
106671,0,0.206983466,71,0,0.369037479,4695.0,13,0,1,0,1.0
48263,0,0.469135802,23,0,0.091938998,2294.0,2,0,0,0,1.0
122983,0,0.047483914,67,0,0.308350622,3855.0,12,0,1,0,0.0
65368,0,1.027888446,44,1,0.096516459,3128.0,3,0,0,1,0.0
102763,0,0.0,45,0,0.391752577,3200.0,4,0,1,0,2.0
129300,0,0.617546165,26,0,0.306182122,2393.0,7,0,0,0,3.0
84052,0,0.449005923,34,0,0.288760551,2250.0,7,0,0,0,2.0
116205,0,0.21742443,66,0,0.235344532,5833.0,12,0,0,0,1.0
94763,0,0.102513808,64,0,0.586863317,5830.0,13,0,3,0,0.0
127522,0,0.19047619,63,0,0.47164864,3050.0,14,0,1,0,0.0
87966,1,0.411451004,37,0,0.504233302,2125.0,5,0,1,0,0.0
30231,0,0.971816112,40,0,0.428847748,3618.0,5,0,0,0,3.0
108314,0,0.9999999,63,0,0.260434891,4000.0,8,0,1,0,1.0
113057,0,0.033839098,79,0,0.007518797,5053.0,2,0,0,0,0.0
60912,0,0.740524781,52,0,0.015273535,3600.0,2,0,0,0,0.0
35895,0,0.019981655,70,0,0.083465566,3150.0,11,0,0,0,1.0
139935,0,0.168611019,46,1,0.380923815,5000.0,7,0,1,0,2.0
54024,0,0.188985463,64,0,0.789321068,10000.0,6,0,2,0,0.0
62263,0,0.091876173,59,0,0.048467724,4600.0,6,0,0,0,0.0
40369,0,0.040988209,50,0,0.365071015,1900.0,6,0,1,0,2.0
138276,0,0.638272346,71,0,0.147123088,2745.0,2,0,0,0,0.0
58809,0,0.931105963,41,1,0.291453493,11922.0,7,1,1,0,4.0
73309,1,0.64678828,49,0,0.584695251,5200.0,10,0,2,1,0.0
125228,0,0.279654598,34,0,0.766116942,2000.0,5,0,1,0,0.0
84836,0,0.069411799,66,0,1081.0,0.0,9,0,1,0,0.0
146080,0,0.037600657,51,0,0.285503395,16934.0,11,0,2,0,3.0
45103,0,0.9999999,65,0,0.046829431,12000.0,4,0,0,0,1.0
66535,0,0.088684049,73,0,0.522821577,5301.0,11,0,2,0,0.0
99270,0,0.125350795,34,0,0.926029588,2500.0,5,0,2,0,0.0
82253,0,0.9999999,22,0,0.0,929.0,1,0,0,0,0.0
76259,0,0.044224958,64,0,0.007570347,7000.0,4,0,0,0,1.0
148911,0,0.167402356,67,0,0.24845859,6000.0,12,0,3,0,0.0
4974,0,0.316489177,46,0,0.289921466,4583.0,10,0,0,0,0.0
83675,0,0.376699428,65,0,0.363936456,4846.0,7,0,1,0,0.0
138552,0,0.54559022,66,0,0.315244901,13433.0,30,0,2,0,1.0
42339,0,0.336975111,56,0,0.385871376,3000.0,9,0,1,0,0.0
21472,0,0.022125681,87,1,0.094654046,7500.0,22,0,2,0,0.0
75505,0,0.027917136,49,0,0.00479904,5000.0,4,0,0,0,1.0
122397,0,0.001015203,84,0,0.00019996,5000.0,7,0,0,0,0.0
6406,1,0.314595927,63,1,0.338830585,3334.0,11,0,1,0,1.0
79457,0,0.028955263,44,0,0.180963572,850.0,6,0,0,0,2.0
101453,0,0.117882822,49,0,0.311307391,12000.0,13,0,2,0,2.0
121148,1,0.968004,43,2,0.816411683,5751.0,12,11,5,1,0.0
96667,0,0.012738854,38,1,0.461107047,4100.0,8,0,1,0,2.0
101641,0,0.587098059,72,1,0.270818455,7000.0,23,0,1,0,0.0
85572,0,0.9999999,65,0,0.000141163,7083.0,2,0,0,0,0.0
92101,0,0.010049498,68,0,0.931714024,2181.0,9,0,1,0,0.0
48619,0,0.0,81,0,0.061901723,4700.0,13,0,0,0,0.0
96858,0,0.03276419,31,0,0.425706357,7927.0,3,0,2,0,0.0
134211,0,0.959760015,60,0,0.218668276,4970.0,3,0,0,0,0.0
3418,0,0.925591362,49,0,0.852429514,3333.0,12,0,1,0,0.0
101132,0,0.203226559,30,0,0.133071124,3050.0,5,0,0,0,0.0
12534,0,0.536038507,69,0,0.760886341,9070.0,20,0,2,0,1.0
70925,0,0.002635105,81,0,0.048745938,12000.0,14,0,1,0,1.0
90079,0,0.042954992,75,0,0.238603039,3750.0,14,0,1,0,0.0
142171,0,0.06492143,70,0,0.252439542,4713.0,11,0,2,0,0.0
108157,0,0.952210325,44,0,0.203567141,5830.0,6,0,0,0,2.0
56356,1,0.877078578,50,0,1.326504245,5417.0,15,0,5,0,0.0
34399,0,0.001580414,39,1,0.138588913,8333.0,8,0,1,0,0.0
11316,0,0.979268049,32,0,0.680741762,7980.0,10,0,1,0,0.0
11269,0,0.027525515,62,0,0.021760439,5100.0,14,0,0,0,0.0
90375,0,0.493475875,34,0,0.245107842,7000.0,11,0,0,0,0.0
98779,0,0.923415317,47,0,0.693461058,2400.0,9,1,2,1,3.0
70338,0,0.059228537,42,0,0.259248679,7000.0,10,0,1,0,0.0
481,0,0.058271403,76,0,0.374304267,4311.0,7,0,1,0,0.0
5035,0,0.033872111,66,0,0.435236004,3643.0,8,0,1,0,1.0
59022,0,0.022822169,47,0,0.272579522,8613.0,11,0,1,0,0.0
21366,1,0.984942948,48,0,0.407869482,2083.0,4,1,0,0,3.0
130615,0,0.0,35,0,0.328564041,5800.0,13,0,2,0,2.0
86430,0,0.080118784,63,0,0.034129693,3808.0,5,0,0,0,0.0
138639,0,0.585011527,34,0,0.295680494,5833.0,7,0,0,0,0.0
117692,0,0.232102515,63,0,0.20933201,7050.0,5,0,2,0,1.0
5721,0,0.0,35,0,1.063587283,3333.0,13,0,1,0,0.0
128988,0,0.160647667,46,0,0.524463405,7500.0,7,0,2,0,1.0
3305,0,0.00114793,64,0,0.000253936,3937.0,8,0,0,0,0.0
90538,0,0.530922089,66,0,0.61548471,13832.0,18,0,3,0,0.0
120105,0,0.244787204,30,0,0.079097581,3678.0,3,0,0,0,0.0
44080,0,0.1000439,37,0,0.42450914,2953.0,6,0,0,0,0.0
16777,0,0.82983683,28,0,0.220527717,4130.0,7,0,0,0,0.0
91315,0,0.621526648,37,0,0.211740042,6200.0,5,0,0,0,1.0
48565,0,0.0,52,2,0.589282144,5000.0,12,0,2,0,2.0
127107,0,0.9999999,47,1,0.599582305,5266.0,5,2,2,1,3.0
35100,0,0.090636665,73,1,0.164213431,6521.0,16,0,2,0,0.0
1095,0,0.28927034,48,0,0.691654173,2000.0,7,0,1,0,2.0
90346,0,0.127854621,37,0,0.303303598,10200.0,17,0,3,0,0.0
113345,0,0.829074263,39,0,0.397341966,5868.0,10,0,1,0,2.0
3849,0,0.044772514,57,0,0.464220183,7084.0,14,0,2,0,0.0
127125,0,0.064650678,68,0,0.190846599,16583.0,12,0,2,0,1.0
20070,0,0.9999999,41,0,0.261974177,2400.0,4,1,0,0,0.0
100097,0,0.165803271,58,4,0.41317105,4600.0,14,0,1,0,0.0
100884,0,0.9999999,52,0,0.306553128,2700.0,3,2,1,0,3.0
55762,0,0.0,32,0,0.0,10500.0,2,0,0,0,0.0
98258,0,0.00709563,25,0,0.602312139,864.0,6,0,0,0,0.0
50334,0,0.585261354,26,1,0.092044981,2400.0,4,0,0,0,0.0
7044,0,0.0,63,1,0.198771516,14000.0,11,0,1,0,0.0
119286,0,0.10705955,55,1,0.223100129,6960.0,18,0,1,0,2.0
21163,0,0.050959416,41,0,0.236689142,4300.0,16,0,1,0,2.0
28176,0,0.102406313,69,0,0.197106109,3109.0,13,0,0,0,0.0
67409,0,0.13291126,55,0,0.251687078,4000.0,9,0,1,0,0.0
111205,1,0.20842108,46,2,0.395489842,9400.0,12,0,3,0,1.0
82935,0,0.277124286,68,0,0.311737652,5000.0,11,0,1,0,0.0
106785,0,0.053348288,77,0,0.083503055,5400.0,3,0,0,0,0.0
119846,0,0.0,23,0,0.0,2100.0,2,0,0,0,0.0
114535,0,0.9999999,70,0,0.374625375,1000.0,3,0,0,0,0.0
125000,0,0.003052551,37,0,0.001894537,3166.0,12,0,0,0,0.0
118312,0,0.232407601,33,1,0.275303644,2716.0,7,0,0,0,0.0
3334,0,0.259492792,54,0,0.953496628,2816.0,5,0,2,0,2.0
83007,0,0.9999999,75,0,0.0,13945.0,2,0,0,0,0.0
59033,0,0.029109998,38,0,0.457919782,7354.0,6,0,1,0,0.0
87967,0,0.312496728,63,0,0.338682302,6480.0,20,0,2,0,0.0
54811,0,0.950619977,71,0,0.499261136,4736.0,10,0,1,0,0.0
30167,0,0.046602716,76,0,0.166472255,6000.0,8,0,1,0,0.0
54090,0,85.0,33,0,0.632052613,8666.0,11,0,2,0,0.0
74359,0,0.559147444,48,1,0.127030404,2400.0,3,0,0,0,3.0
70284,0,0.02552791,40,0,0.007496876,2400.0,6,0,0,0,0.0
111014,0,0.000799968,45,0,0.304299522,9000.0,9,0,2,0,1.0
9289,0,0.03130344,46,0,0.010197578,3137.0,3,0,0,0,0.0
142267,0,0.0,45,0,0.0,5000.0,4,0,0,0,0.0
124740,0,0.001199956,45,0,0.326090482,6166.0,5,0,2,0,2.0
40395,0,0.070296485,70,0,0.204469712,5100.0,3,0,1,0,1.0
144498,0,0.04429557,43,0,0.194878092,5700.0,5,0,1,0,1.0
55297,0,0.000554714,80,0,0.000185151,5400.0,9,0,0,0,0.0
133389,0,0.026150494,36,0,1854.0,0.0,3,0,1,0,3.0
41459,0,0.256043599,71,1,641.0,0.0,5,0,0,0,0.0
35557,0,0.261703482,27,0,0.143542583,2500.0,6,0,0,0,0.0
119204,0,0.846644955,50,0,0.561336092,6765.0,10,0,1,0,0.0
44320,0,0.202192971,34,3,0.498984678,5416.0,14,0,1,0,3.0
10066,0,0.0,28,1,0.0,2914.0,1,0,0,0,0.0
101167,0,0.321796977,43,0,0.278641208,4503.0,7,0,1,0,2.0
96333,0,0.034108289,71,1,0.097258804,10250.0,13,0,2,0,0.0
34311,0,0.392777498,52,0,0.392321536,5000.0,5,0,1,0,1.0
68413,0,0.656387774,49,0,0.514204823,10242.0,24,0,2,0,0.0
71810,0,0.063426306,66,0,0.364851958,3140.0,6,0,1,0,0.0
95316,1,0.998484925,47,2,0.894780889,13143.0,14,0,5,1,2.0
132236,0,0.50896598,46,0,0.398671096,3611.0,6,0,1,0,2.0
98793,0,0.0,36,0,0.947000488,6150.0,6,0,4,0,0.0
95363,1,0.117239155,27,0,0.025371829,8000.0,6,0,0,1,0.0
123130,0,0.197977416,52,0,0.037860577,9983.0,5,0,0,0,2.0
135501,0,0.06069778,67,0,0.221399818,7700.0,16,0,2,0,1.0
21558,1,0.9999999,27,0,0.133223296,4240.0,1,1,0,0,1.0
123599,0,0.097610119,26,0,0.227939216,3750.0,7,0,0,0,0.0
116567,0,0.412072287,28,0,0.099128696,7000.0,7,0,0,0,0.0
5666,0,0.751975743,31,0,0.40941217,5800.0,12,0,1,0,3.0
103594,0,0.0,38,0,0.113085981,4500.0,6,0,1,0,1.0
89761,0,0.02075729,62,0,0.437028208,7550.0,14,0,2,0,0.0
133408,0,0.274545091,59,0,0.027315123,1500.0,1,0,0,0,2.0
77685,0,0.33825871,48,0,0.358658874,3250.0,8,0,0,0,0.0
4606,0,0.302767899,41,0,0.663239075,3500.0,6,0,1,0,2.0
49195,0,0.84015984,25,0,0.473421172,2200.0,7,0,0,0,0.0
59094,0,0.089365644,62,0,0.37913486,2750.0,14,0,1,0,0.0
9717,0,0.0,39,0,0.36315921,4000.0,4,0,1,0,3.0
73743,0,0.0,74,0,0.001333111,6000.0,4,0,0,0,0.0
86442,0,0.008769578,55,0,0.161967606,6667.0,19,0,2,0,0.0
54223,1,0.955233554,41,0,0.16726182,7000.0,4,0,0,0,2.0
24028,0,0.008552712,68,1,0.19017996,4500.0,13,0,0,0,0.0
131218,0,0.213214744,52,0,0.451493985,5153.0,9,0,1,0,0.0
136018,0,0.01514517,47,0,0.033986405,2500.0,7,0,1,0,0.0
130790,0,0.03957927,69,0,0.007498828,6400.0,5,0,0,0,0.0
146552,0,0.527004506,38,1,0.825543614,4000.0,12,0,1,0,2.0
42245,0,0.9999999,30,0,0.108254784,3500.0,1,0,0,1,0.0
18331,0,0.0,75,1,0.143405013,7300.0,5,0,1,0,0.0
9981,0,0.0,37,0,0.758032886,6628.0,9,0,2,0,2.0
3737,0,0.095260316,57,0,0.315598706,7724.0,4,0,2,0,2.0
67893,0,0.128303995,39,0,0.330572401,6760.0,10,0,1,0,3.0
114146,0,1.036263639,37,0,0.496603774,3974.0,6,0,0,0,0.0
45053,0,0.011717835,57,0,0.071142476,5242.0,8,0,0,0,0.0
89262,0,0.9999999,28,0,0.148740504,2500.0,1,0,0,0,0.0
145128,0,0.059967082,35,0,0.179925031,2400.0,8,0,0,0,0.0
44015,0,0.214719063,52,0,0.379113698,8416.0,4,0,2,0,2.0
144152,0,0.005440058,38,0,0.062184135,4550.0,4,0,0,0,0.0
128585,0,0.116811169,38,0,0.170413123,6583.0,9,0,1,0,2.0
98613,1,0.473953793,51,0,0.455590183,5133.0,7,0,1,0,1.0
102860,0,0.0,30,0,848.0,0.0,3,0,0,1,0.0
133320,0,0.042177664,62,2,4.766078648,5441.0,10,0,1,1,2.0
73165,0,0.049811532,59,0,0.219033055,8500.0,8,0,1,0,0.0
19746,0,0.005690701,58,0,0.223943292,11426.0,23,0,2,0,1.0
52300,0,0.013787367,64,0,0.314365999,2846.0,18,0,2,0,0.0
47054,0,0.110409193,38,0,0.345021828,7100.0,12,0,1,0,1.0
59856,0,0.772845431,62,1,0.725148515,2524.0,6,0,1,0,0.0
148998,1,0.854159406,55,5,0.675985929,5400.0,19,0,3,0,1.0
66824,0,0.01801458,71,0,0.00279944,5000.0,3,0,0,0,0.0
69643,0,0.201190729,45,0,0.469931631,7166.0,7,0,3,0,0.0
131639,0,0.113148761,48,0,147.5,1.0,19,0,0,0,4.0
147155,0,0.205311119,72,0,0.144115796,4766.0,8,0,1,0,0.0
141348,0,0.992011005,31,2,0.256878665,4433.0,5,0,0,0,0.0
31553,0,0.333429113,40,0,0.106289809,2511.0,7,0,0,0,2.0
102864,0,0.979780981,66,2,0.194180582,10000.0,6,0,0,0,1.0
81105,0,0.133866134,58,0,0.000888691,4500.0,3,0,0,0,0.0
105866,0,0.9999999,27,0,0.1567596,1900.0,2,0,0,0,0.0
22512,0,0.35088592,44,0,0.493752231,2800.0,8,0,0,0,0.0
81091,0,0.003873603,71,0,0.216701903,945.0,6,0,1,0,0.0
66780,0,0.024402209,72,0,2.145085803,640.0,14,0,1,0,0.0
145924,0,0.9999999,78,0,0.190681004,1394.0,1,0,0,0,0.0
59473,0,0.669830354,52,0,0.432643099,12700.0,6,0,2,0,2.0
85033,0,0.0,59,0,0.111305543,16000.0,5,0,2,0,0.0
105199,0,0.862978145,68,0,0.523930143,7500.0,11,0,1,0,1.0
104039,0,0.0,46,0,0.45556872,3375.0,10,0,1,0,1.0
53700,0,0.524911276,45,0,0.376202975,8000.0,11,0,3,0,2.0
137331,0,0.016004735,66,0,0.017506212,8853.0,8,0,0,0,0.0
63253,0,0.0,37,1,1.331516803,1100.0,7,0,1,0,1.0
9125,0,0.115787753,43,0,0.150614645,9354.0,8,0,1,0,0.0
104823,0,0.0,51,1,0.440301141,8500.0,8,0,3,0,2.0
61657,0,0.298276744,50,2,0.498851162,3916.0,10,0,1,0,2.0
79157,0,0.126106264,68,0,0.210206367,6250.0,12,0,1,0,0.0
79842,0,0.9999999,56,0,0.144761397,3750.0,2,0,0,0,0.0
32623,0,0.324779203,42,1,0.138540214,2150.0,3,0,0,0,0.0
131365,0,0.332956482,41,0,0.784588695,6916.0,12,0,5,0,0.0
43007,0,0.073785243,46,0,0.290677331,4000.0,8,0,0,0,2.0
23230,0,0.0507198,79,1,0.262106797,35000.0,19,0,2,0,1.0
105075,0,0.140571886,27,0,21.0,0.0,1,0,0,0,0.0
74827,1,0.911941165,35,0,0.589483612,4240.0,7,0,1,0,1.0
37233,0,0.196243273,36,0,0.153588023,3873.0,7,0,0,0,2.0
44502,0,0.364989591,67,0,0.301548592,8200.0,19,0,2,0,0.0
104018,0,0.220614998,38,0,0.074938342,10541.0,7,0,0,0,0.0
22511,0,0.013108198,63,0,0.048162653,12000.0,6,0,0,0,0.0
13784,0,0.413603802,62,1,0.982003999,4500.0,13,0,2,0,1.0
118821,0,0.870956358,28,1,0.103633298,6522.0,9,0,0,2,0.0
76327,0,0.013758377,68,0,0.003952569,4553.0,7,0,0,0,0.0
41987,0,0.229096363,34,0,0.054800575,9050.0,3,0,0,0,3.0
127578,0,0.009075503,79,0,0.001809351,10500.0,12,0,0,0,0.0
43217,0,0.389348559,40,0,0.340460983,3600.0,5,0,0,0,2.0
62897,0,0.084997927,78,0,0.022687609,4583.0,5,0,0,0,0.0
8099,0,0.0,60,0,0.061812562,11000.0,6,0,0,0,0.0
75088,1,0.811349054,70,2,0.429097606,3800.0,7,1,1,0,0.0
142923,0,0.18825882,77,0,0.022988506,2000.0,4,0,0,0,0.0
118934,1,0.719416072,53,0,0.530313125,1500.0,15,0,0,0,0.0
45808,1,0.921790096,82,0,1.144146685,7089.0,14,0,2,0,0.0
21354,0,0.502608076,62,0,0.268205381,8101.0,8,0,1,0,1.0
41970,0,0.04999901,72,0,0.199976473,8500.0,7,0,2,0,0.0
54551,0,0.008853097,54,0,0.305029995,6500.0,6,0,1,0,2.0
24288,0,0.439905642,59,0,0.346404014,16142.0,8,0,2,0,1.0
92445,0,0.107470405,71,0,0.020877944,3735.0,7,0,0,0,0.0
111438,0,0.033481966,27,0,0.098150782,2108.0,9,0,0,0,0.0
140784,0,0.987691862,55,0,1.160367926,5000.0,17,9,2,0,5.0
7473,0,0.000763228,57,0,0.169749009,9083.0,5,0,1,0,1.0
3822,0,0.000401683,79,0,0.115395601,3500.0,8,0,0,0,0.0
117861,0,0.044288308,70,0,0.230363142,6250.0,10,0,2,0,0.0
18936,0,0.044358464,66,0,0.319900102,8808.0,4,0,1,0,0.0
90424,0,0.039679559,51,0,0.363067293,5750.0,11,0,1,0,1.0
149343,0,0.016842105,58,0,0.096195977,5020.0,9,0,0,0,0.0
28321,0,0.386240972,57,0,0.084183673,10583.0,14,0,0,0,2.0
21063,0,0.24718235,52,0,0.103689631,10000.0,10,0,1,0,0.0
86712,0,0.0,28,0,0.271216884,2226.0,5,0,0,0,0.0
19165,0,0.220913733,51,0,0.225386728,6916.0,15,0,1,0,0.0
102098,0,0.289752959,59,2,0.32862396,5166.0,11,0,0,0,1.0
22896,0,0.69186808,48,3,0.125587441,10000.0,7,0,0,0,2.0
48139,0,0.001483775,30,0,0.337065174,2500.0,9,0,0,0,0.0
5594,0,0.083269167,49,0,0.347732181,12500.0,9,0,1,0,4.0
138019,0,0.9999999,25,0,0.227597812,2376.0,3,0,0,0,2.0
37195,0,0.063072979,63,0,0.235062118,5070.0,13,0,1,0,0.0
111861,0,0.0,54,0,0.4540625,6399.0,15,0,1,0,2.0
119944,0,0.018186436,58,0,0.084196891,6175.0,10,0,0,0,0.0
62511,0,0.379881967,38,0,0.478667306,8343.0,7,0,1,0,3.0
38898,0,0.066124924,66,0,0.184050212,5416.0,7,0,1,0,0.0
42213,0,0.508143734,50,1,0.536692661,5000.0,11,0,2,0,0.0
97394,0,0.746804018,62,0,0.382289417,8333.0,11,0,3,0,1.0
82325,0,0.268744576,60,0,0.242875712,10000.0,6,0,1,0,0.0
133638,0,0.585661738,51,1,0.389394233,15500.0,19,0,2,0,2.0
7709,0,0.332158758,42,0,0.592597541,7483.0,7,0,2,0,0.0
38593,0,0.929922803,56,2,0.325562483,7377.0,7,0,2,0,0.0
23676,0,429.0,55,0,0.012542104,36516.0,4,0,0,0,3.0
127609,1,0.555200667,29,0,0.215810995,2200.0,6,0,0,1,0.0
36144,0,0.301338795,80,0,0.733466648,7000.0,10,0,1,0,0.0
89072,1,0.715519643,43,0,1.180532771,12800.0,21,0,7,0,2.0
29910,0,0.494407051,63,0,0.724283493,4500.0,6,0,1,0,0.0
69894,0,0.402905917,66,1,0.922380336,1545.0,10,0,1,0,0.0
32741,0,0.598366803,81,0,0.084582853,2600.0,8,0,0,0,0.0
77557,0,0.000666593,31,0,0.250491159,2035.0,4,0,0,0,0.0
100693,0,0.302882422,32,0,0.423017326,7098.0,15,0,2,0,0.0
95234,0,0.088714412,37,0,0.674777162,4150.0,6,0,2,0,0.0
140386,0,0.571090255,57,0,0.245560109,5855.0,10,3,2,0,3.0
107436,0,0.070528631,74,0,0.010923185,2837.0,2,0,0,0,0.0
98567,0,0.953442483,56,0,0.783304746,1748.0,6,0,1,0,0.0
14977,0,0.425677144,41,0,0.181768259,7283.0,10,0,0,0,0.0
146526,1,0.998809016,50,0,0.747897275,8916.0,7,0,1,0,2.0
20601,0,0.112688246,57,0,0.18094828,20900.0,12,0,2,0,4.0
134703,0,0.035585389,59,0,0.450601805,3987.0,3,0,1,0,0.0
82406,0,0.0,28,0,0.399720056,5000.0,8,0,1,0,0.0
8598,0,0.184694345,61,2,0.113153098,6583.0,8,0,0,0,0.0
35630,0,0.011418339,80,0,0.003999619,10500.0,11,0,0,0,0.0
146959,0,0.137257255,49,0,0.008418727,26250.0,5,0,0,0,2.0
112781,0,0.044065198,62,0,0.123991935,5951.0,2,0,1,0,0.0
104407,0,1.020697853,54,2,0.296272698,9416.0,12,0,2,0,0.0
49722,0,0.027144251,63,0,0.082000508,7877.0,6,0,1,0,0.0
2652,0,0.009757985,64,0,0.043604071,10021.0,7,0,0,0,0.0
139559,0,0.968194614,48,0,0.143758708,12200.0,9,0,0,0,0.0
143990,0,0.020543587,48,0,0.176196809,9023.0,5,0,1,0,2.0
8579,0,0.071260214,59,0,0.031292277,17000.0,21,0,0,0,0.0
149103,0,0.9999999,42,0,0.0,900.0,1,0,0,0,2.0
74159,0,0.364769956,65,0,0.386922615,5000.0,11,0,0,0,0.0
119350,0,0.0,57,0,0.384087987,7000.0,11,0,1,0,0.0
57516,0,0.055339565,66,0,0.02312211,8000.0,7,0,1,0,0.0
20247,0,0.005713946,73,0,0.240588382,4010.0,6,0,1,0,0.0
19665,0,0.666189938,45,2,0.696742728,5740.0,19,0,1,0,2.0
